EFECTIVO,CXC,INVENTARIO,EQ_OFICINA,EQ_TRANSPORTE,TERRENOS_Y_CONSTRUCCIONES,CXP,CONTRIBUCIONES_X_PAGAR,ANTICIPOS_CTE,CAP_SOCIAL,UTILIDADES_ACUMULADAS,UTILIDAD_O_PERDIDA,TOTAL_VENTAS,TOTAL_COMPRAS,UTILIDAD_BRUTA,TOTAL_GASTOS,OBJETIVO
3618084.145,32930233.09,9546325.365,,,-5681667.042,,541590.5745,4523994.441000001,7151540.942000001,10292278.06,-1339594.978,124385149.5,,34312785.12,28082014.26,Aceptado
1204347.519,18156720.13,10477433.88,2136765.98,2044731.57,2258919.3140000002,31527906.01,,4627096.416,6127523.485,4610277.748,-1567866.791,108864595.8,112493005.3,22715225.25,20564958.34,Aceptado
2848533.982,65925795.66,16507509.71,4312766.88,1470369.771,-7277411.671,56064335.82,1966303.77,5697209.778,1463755.2659999998,29383648.04,-3322198.125,387691353.6,111603669.5,37049128.47,,Aceptado
,,26645010.0,2224213.168,6656672.761,7040952.791,,288854.9938,261992.6983,5655016.302999999,-5660707.981000001,,243717036.3,324912169.0,,52121558.56,Aceptado
351384.1632,66780040.85,25998551.0,9450689.151,,,84866476.76,366315.2793,,,17847149.23,-6544424.767999999,245142937.3,529533148.4,39504629.24,34432987.56,Aceptado
569232.7265,1260229.009,661545.6589,207719.1959,622176.9807,-2568781.798,1051909.219,189698.5205,2991146.438,3161164.599,-3360156.832,-1187481.924,13758323.59,11691366.3,1896285.494,1514014.311,Aceptado
55240.18799,1156.754543,631.293816,5158.916126,81053.57688,-2417519.659,6405.299540999999,8491.283757,19568.2654,582866.0863,-18196499.23,977812.9305,618184.9667,788893.5164,545707.4469,318401.6258,Aceptado
2609657.52,18834969.17,3992091.648,9327179.802000001,3290835.6969999997,-3370397.4280000003,40460442.8,,4268918.951,4752757.963,-1173639.6409999998,-2035981.994,,558688061.8,35379038.56,,Aceptado
180964.5511,143333.3742,7738.902512000001,400954.9726,869917.4124,1223271.666,341284.9254,95340.01537000001,101628.5578,2485827.4359999998,-13876985.79,,7261033.805,1541601.802,9182273.058,4900859.234,Aceptado
2869820.528,30258881.41,1402544.961,2604965.542,1207100.4,-10297550.93,25000308.54,,1510222.9409999999,,12355883.81,-894415.4203,107577368.5,87779325.92,21198420.24,27266454.32,Aceptado
393527.3959,2418333.687,7155441.505,92989.17249,1135452.34,4503297.193,4733105.693,140599.0199,863860.4045,3455898.492,,,70935567.04,14839488.79,3748609.482,9198373.413999999,Aceptado
2289828.8,4911973.583000001,1837727.995,4310332.674,,-6481891.373,13489096.1,112147.2589,3887514.1010000003,252908.28399999999,6557271.848999999,-1947780.6830000002,128907288.8,131728194.8,10903617.95,8428570.033,Aceptado
,107906130.9,34010025.28,87977019.73,3085931.0239999997,-3120336.5130000003,147136362.1,,,758131.1829,28026827.45,-7621707.771000001,,1514455461.0,40342042.9,37099394.76,Aceptado
134409.7551,2898321.453,,1053971.121,218468.711,,5603138.19,160983.08,504129.1097,225059.9807,4084686.0439999998,-2469024.317,18538218.85,4981830.578,1772573.533,4350350.978999999,Aceptado
238537.1511,9906701.972000001,951532.0806,439393.4725,620886.6808,-3963428.155,7812561.924,378583.2854,5936987.9,834484.6841,17260880.58,-4816461.61,72183483.9,,1340655.272,1229411.17,Sospechoso
159143.8394,50305608.76,52354129.94,897248.5929,634651.8292,8354996.278,,329258.5459,2524829.839,1327191.188,14658988.09,,251452041.8,,35477600.68,29783385.3,Aceptado
373868.8023,,3372200.5130000003,109095.2993,287689.8196,-2981925.473,4986445.718,373601.7282,1175491.861,1694585.4540000001,16781411.33,-2181370.133,63365783.47,,3142154.595,7396385.47,Sospechoso
108225.5271,601569.6743,101633.8588,146627.6968,198551.6595,,800810.5769,63445.27262,310484.3307,63468.95085,1251772.438,-3980127.4960000003,6839955.086,,626547.5395,1219951.631,Aceptado
,114885.5816,715634.86,402061.1618,812027.5119,7251223.786,,46701.52774,15371.081730000002,3712555.255,,1023173.14,1130262.517,19112337.56,13106221.62,14796391.65,Aceptado
,52646611.68,18216811.87,8786375.142,2451928.127,-4993460.48,47992946.23,1201597.419,10779632.96,4527615.762,15047393.03,-3799380.898,,508739127.5,39391131.72,28321466.15,Aceptado
770578.5393,32253960.58,,4100145.5689999997,1531530.895,-1549431.881,34462682.81,275704.7005,822180.2068,604795.0703,13902563.33,-2029053.384,,110346655.2,,31904790.44,Aceptado
212622.1336,135485.0854,21602646.77,6790.346027,80352.38937,8256558.506,3184719.252,111482.1216,807741.3694,7227382.799,-13577545.51,-3366648.457,12232467.8,13513553.71,2043944.549,3513014.813,Aceptado
372578.7334,7069287.525,62983.24706,859806.5277,878802.9878,-8933132.257000001,2617150.101,578625.0944,1703765.22,1771432.8380000002,9644656.32,-1367578.063,26997187.91,20837844.17,4865588.737,4334087.563999999,Aceptado
25472.5251,155355.5086,60483.29635,141950.2409,,,665487.7681,23605.22145,16959.40801,9625.179599,-3780973.4439999997,,7547009.525,,633405.6716,,Aceptado
2983978.312,42724595.24,74561638.08,1127543.255,1659729.517,7292832.874,106975035.2,561643.7112,8312189.882,19406165.08,,-4245272.563,197406155.2,877023139.9,58097385.95,,Aceptado
,10588043.18,7272.726251000001,2746590.7739999997,,-13825825.06,1844818.5869999998,180915.0451,,663110.0684,11095675.23,518527.0022,44448347.83,10345163.46,,5857666.984,Aceptado
7738596.26,114651742.0,15480790.62,61068272.16,1065053.924,-10939788.24,86576873.23,,5750545.142000001,423506.0507,,-7754678.429,308888873.4,508695348.4,12897897.5,39331252.93,Aceptado
864061.0407,,32181710.88,59888.10943,75276.34947999999,8354217.485,27576533.1,784584.045,3585310.672,38777099.59,-9909128.178,346773.1634,29449805.23,6915685.538,,19929198.0,Aceptado
3707496.7830000003,41106354.82,10804077.44,1961407.392,1223573.597,-6968335.8889999995,39862402.49,568778.9214,8905345.987,2988470.284,21709550.48,-3863762.582,240359890.2,60796106.59,9667988.662999999,13801251.8,Aceptado
311878.5034,25436436.1,,8567558.002,595268.0322,5063588.915,39837214.33,353763.8929,2240683.642,37537.12773,14296592.39,-6143800.458,87884080.02,,21798007.19,18462324.51,Aceptado
41734819.99,69114778.13,26550542.34,31819717.47,3311720.894,-10341430.34,80829352.7,3969389.2339999997,36924210.81,,23993416.36,,385188422.1,444026661.8,,21312633.04,Aceptado
534378.7475,520386.8318,176935.0323,181312.0382,,-4130249.4439999997,424264.7174,43312.102419999996,344306.8072,1029874.353,-8741773.249,899949.2243,14394398.94,9800215.216,6994088.143999999,5102286.027,Aceptado
,,28016244.8,,84111.32466,8309432.057,23618378.82,,,8262566.217999999,-8625402.109,,28803261.68,,15725550.36,12487606.03,Aceptado
334352.0081,4262965.304,2660094.88,1799248.085,1204940.738,1572415.095,10732909.63,,876919.2982,36465.40087,3409024.0239999997,,,110842434.9,4264107.614,6912060.618,Aceptado
240755.9974,18524301.02,370564.4275,,852653.2245,-6942421.641,6804251.3379999995,188231.7964,1115098.187,,18292370.92,-3988172.135,73562069.78,24821215.05,3038884.973,,Sospechoso
421335.2557,11698539.57,,,45521.27497,4024522.405,,219721.9047,409268.7608,3522612.71,3268056.972,-2218367.944,,11988412.93,9224968.32,17508702.47,Aceptado
89164.22535,8015247.414,,32770.26682,,6763152.791,10788291.74,201487.5589,443646.6838,,6953904.223999999,-1352508.2619999999,79689981.92,15832023.47,14403391.37,14922298.91,Aceptado
2086904.136,27735083.6,2213449.489,1232482.621,794626.9367,-9804092.775,,402994.6684,1377861.4419999998,1597627.32,16475170.25,-583306.9739999999,140904929.0,30800256.47,19333806.89,20649732.34,Aceptado
396839.1796,,656541.9563,547788.8073,1469574.9219999998,912269.3578,3543741.256,50739.0798,203299.2713,,-5750685.871,930716.055,39132093.63,12753467.95,12019861.74,14335262.81,Aceptado
6351624.582,,1597573.2519999999,,5639524.86,-11066326.85,,322705.9007,4995814.891,99975.80554,19952337.31,,325445419.0,260853401.1,46458036.76,33024934.23,Aceptado
,15670841.74,11056635.23,542658.3203,411054.4971,3144996.9560000002,22860185.11,563165.156,2710941.064,2935613.562,10255932.4,-3136661.2,68988784.3,41214914.98,18762217.58,15167765.32,Aceptado
213636.3538,129368.4463,13852399.66,25954.087669999997,718622.5368,,,62529.3952,3444031.645,8452515.094,,-1047829.137,18751236.22,14580773.96,4213415.556,,Aceptado
1469628.4780000001,402245.3204,269502.2921,403041.4645,2024319.824,-6184827.22,410938.6445,126202.6003,630445.0052,,-4555506.221,619849.4124,31455445.67,16933237.05,3088594.747,4069986.227,Aceptado
628135.4291,3798540.209,,1510893.3069999998,3851886.959,-8381326.221,,48785.98831,,5715.810378,8344413.082,,123309001.1,25842179.82,11754232.88,16986888.38,Aceptado
1121874.481,,511178.3013,589156.2892,2824450.872,-9530755.53,1657106.841,235782.292,,1357176.562,10434424.34,597335.0293,97427396.43,,7991441.044,,Aceptado
973492.7115,1271126.535,59357.59564,167215.2863,158428.3133,-8753572.975,832886.7636,45788.02179,517853.0433,1163432.712,-4033205.95,689311.7764,10180205.13,3037205.626,3535979.975,,Aceptado
807997.6619,11782416.71,5850645.732000001,590209.1689,167469.6745,4286843.041999999,,195436.6279,352681.1321,,-2318877.56,,,11013133.13,12302858.47,23698101.58,Aceptado
1243771.203,22870819.68,3077697.4669999997,3922253.815,,-4124135.5069999998,,427596.8229,1818896.209,1561453.418,7986746.051,-826651.9741,81815831.13,52616331.43,31417500.55,21972248.77,Aceptado
183497.2795,,4840422.06,121398.9061,,1694879.365,7565411.5,106147.1006,415315.6905,1076712.636,3640115.417,620385.1942,114666760.8,28503134.85,39851734.29,17751082.64,Aceptado
225998.6628,542015.8716,281951.8881,8615.741821,89416.04866,-2498472.336,,17608.28132,,2296830.722,-13075082.47,892241.2975,4955846.025,6724463.74,6793125.472,12403294.14,Aceptado
2591.454543,23636.89555,6735978.977999999,3044.92939,267.650226,8994431.169,1567761.15,27866.21235,9653.680236,1563690.9919999999,,-2727530.725,176264.8908,1381204.231,3665396.347,2552342.886,Aceptado
,,3087341.858,42899.96766,132489.6975,8226782.058999999,848293.5036,47260.34938,,969179.4416,-17980508.02,-3609857.475,1482704.553,9348946.605,1397384.4409999999,721303.7652,Aceptado
247698.2273,25293221.76,25209108.87,2288478.492,747218.4172,5007203.553,59924653.61,828204.895,,614200.8182,,,107309220.5,372759262.6,8694474.704,6013353.325,Aceptado
1168949.7820000001,,,550299.9389,3013486.0439999998,4216853.255,56305173.37,403293.0276,3125856.562,2982925.402,15723607.85,-4399919.007,,827831793.6,40164621.47,40492724.59,Aceptado
3038983.03,4452913.609,2375201.565,2629576.062,2785757.38,-3344849.4489999996,6792024.238,564126.8731,,5744256.929,,-2038369.0590000001,61281382.07,57906328.21,,,Aceptado
133506.0922,145670.6657,2739.161069,35247.78948,480053.5349,-6614805.006,24983.56504,40914.75887,27190.723210000004,349344.8984,-2363814.4,1120197.791,12172636.32,1136835.0790000001,1655685.737,1784421.3169999998,Aceptado
5122766.243,,1755358.6809999999,4514223.317,3801813.735,-5678929.627,7551122.06,,5238564.1389999995,10773145.37,-2317517.6119999997,-169977.3624,62857162.3,120723252.8,10460702.9,11326447.56,Aceptado
303399.9105,16040017.78,14403136.74,214940.2875,,1025977.005,29420721.18,314652.6359,1231471.055,782284.568,,,73420738.09,169065255.7,15601139.22,17287414.15,Aceptado
1320058.1609999998,21243475.07,2273561.096,11912409.07,605423.8818,,,253676.0709,430000.8459,861906.5856,727774.0105,-2967724.1139999996,37964389.14,102819721.6,18587123.67,28465244.76,Aceptado
3918631.7830000003,8456384.967,2607363.277,1496275.28,1639334.854,-6771195.575,,253534.5549,2534287.297,2509374.576,5283729.853999999,-485.360741,90708865.74,30634156.73,9534882.321,,Aceptado
689988.2301,18399369.05,3119495.959,1559138.11,1399306.959,-6162027.365,19983557.03,194548.2018,1747504.8159999999,192560.0499,15582146.12,-2082248.8590000002,140663028.2,77022218.45,26129215.23,16651115.54,Aceptado
140337.7491,,2446825.524,504117.9399,865371.2601,,7372316.7360000005,119758.7229,553946.4727,482864.3117,3812973.769,-276354.1111,,15801941.42,16790377.85,11538324.87,Aceptado
325996.2096,3440989.091,,104081.3037,162338.3192,,1708255.733,394058.0774,574869.5213,8099265.316000001,-4422223.433,-435457.3675,6970153.43,10512341.83,4670333.823,10220837.45,Aceptado
,8737352.833999999,5909871.227999999,777554.6929,652561.745,2869833.6,10748672.9,,697261.9858,,5730087.637999999,-2131062.315,60737119.87,31497136.89,10907410.73,13969506.86,Aceptado
254331.6508,8282643.797,4213281.124,709545.9,1277034.622,,8655973.328,461757.8057,,57190.844229999995,24067128.64,-5174279.927,130967759.8,35867450.86,4123349.577,,Sospechoso
,46854462.6,,4083461.03,3045663.772,-3069874.296,51353929.34,440544.8071,2239086.3030000003,4920254.805,10582568.07,-22277.65844,291611597.1,219833410.2,57005755.96,48857818.93,Aceptado
5583973.813999999,,2455098.4669999997,,1023499.165,-8738532.857,8015094.865,299304.5012,703636.1443,5625614.296,660697.469,122068.9855,54152022.02,68943586.94,15245142.14,24609854.39,Aceptado
,,9535840.485,44474.58494,406746.6054,8136866.899,4511942.303,183264.0814,263471.7948,5635530.426,-10695439.31,-973832.1415,15490921.46,22274152.22,9894487.462000001,10575482.08,Aceptado
347367.3608,1880960.824,3353524.143,96222.01432,109914.5327,1229022.975,5672169.9229999995,97686.71729,,1110580.354,-2219564.7630000003,-5057902.018,,22190158.16,2505071.918,2762208.8039999995,Aceptado
,10174636.11,736008.1478,7535785.76,625667.5879,-4006784.848,16444200.74,425776.9287,538252.9539,2374032.971,-2765845.675,-2056998.833,15495229.26,113910730.2,17638292.5,23535025.31,Aceptado
1163129.74,25839503.14,7249512.844,,3914746.952,864742.3418,33273553.09,333482.8459,3505619.608,474044.0804,15305234.87,-2269495.923,257752030.6,84367460.53,12920819.66,16972121.08,Aceptado
371142.7359,,1646299.177,2182289.222,1692389.404,-463998.4415,12028668.65,154011.1109,472505.8985,124775.5183,9153191.808,-2611337.078,84397793.14,61016721.52,8351727.8610000005,13310717.48,Aceptado
,366087.2609,,1372392.8059999999,1004424.685,-8714171.03,1031991.71,17095.83381,,23214.39415,-4529433.739,-134958.2403,12204027.29,6684823.278,1890005.6830000002,914261.3837,Aceptado
93225.5909,648943.8433,,,79196.3477,1639552.668,1072604.246,,501592.5392,748421.7862,2815002.167,-2431419.387,,3630967.113,1260790.59,1245884.3590000002,Aceptado
,9202046.054,16340657.72,259701.1446,236324.2282,6452841.091,24283576.58,,,2735123.146,1911405.106,-1557474.024,52333256.6,24027941.31,40927247.79,14447155.51,Aceptado
194101.583,6951720.201,226648.8805,721503.5359,339427.1692,-4688426.38,5353709.3,297324.5805,167919.8612,143382.3123,10896183.14,,33603424.17,21815915.03,4464744.246,,Aceptado
914343.8168,35566933.01,37558065.87,1588122.9309999999,831044.0372,4888379.415,62478834.56,580045.0282,15507615.88,2093279.086,17761581.99,-8071514.041,185034751.8,165939928.0,5598454.851,7911638.682999999,Aceptado
,18040900.78,3010525.337,1202612.5729999999,172699.9745,,19411260.15,840036.4592,,5301800.452,7046017.872,-2037937.471,36911792.77,9425785.804,7512813.786,12446208.88,Aceptado
1550862.706,75852364.19,20048359.67,4512996.721,2160028.953,-4123518.208,68699309.16,1137119.08,8839957.662999999,2493341.871,27965270.59,-7436772.016,269902160.5,681076435.6,12340420.08,,Aceptado
,9915853.307,4957897.504,527794.3636,1503574.2969999998,-2463235.286,11802647.83,,527616.3024,1919618.6840000001,,-1631438.406,84214677.86,118705321.6,13599472.26,20704250.09,Aceptado
138335.9573,916977.5939,329620.0397,200953.3032,285620.5084,362129.2473,,110857.7837,705940.8506,358449.7678,,,9770635.686,10300603.54,2296360.57,1593405.7680000002,Aceptado
187436.5769,,1227454.642,,513930.7473,-1296153.195,9139075.611,135399.512,1781735.481,340917.1991,8315645.609,-3375633.278,,24447904.49,7618425.726,5012676.507,Sospechoso
370849.3691,17177773.6,,,,-5786210.124,20489718.08,573959.3572,6338753.323,,19076803.71,-7347667.781,36675648.76,37749578.59,3173411.505,3308341.896,Sospechoso
25419.86225,1125437.71,52294.07664,,85266.72896000001,,,33174.25857,359513.5054,11550.346520000001,8209297.649,-3587084.795,,3047359.4,887660.9429,773704.8419,Aceptado
72079691.49,93900147.71,36266241.14,,,-10899005.45,91193999.2,4152304.1489999997,12172242.35,20557448.43,21705708.85,-38171.397710000005,,414612011.1,73179728.95,61548260.03,Aceptado
603166.3313,,2563427.387,195489.3676,479178.4872,-2369618.73,5456573.246,224583.9938,1037209.813,2966627.7410000004,3028049.028,-324193.2673,46718020.32,16553950.33,,10259121.46,Aceptado
136040.366,2113226.749,4624610.388,79573.70177999999,655071.7931,4782468.415,4816972.837,39877.86023,59007.70964,188208.3627,3035031.042,,63523611.15,15015372.51,8363001.98,13228717.53,Aceptado
1511496.781,2575872.813,523022.1455,314414.5355,586845.1845,-7958107.057,,21721.30235,871290.4255,352314.398,-2219585.426,,,21862772.21,2347284.054,5130547.777,Aceptado
3398999.664,9582514.15,993135.8526,692059.8629,2978549.954,-9600684.816,,371870.0274,492503.3544,6540484.74,6177078.561000001,935142.6309,122714104.6,56585251.49,15724620.28,,Aceptado
733009.4068,6246299.9629999995,714038.64,622943.8960000001,476532.6147,-3410000.3880000003,5887900.315,122324.2011,66381.40425,1557937.218,-3420617.5130000003,18094.75911,23616320.78,,14858205.22,21706879.24,Aceptado
1412847.878,19989132.36,28973605.71,1826885.8080000002,1935621.095,6396745.38,30250686.45,,566095.2092,6808367.197000001,,-1973531.9130000002,,378128094.2,32429836.71,46000488.39,Aceptado
189637.8022,1610578.841,8497.790128,2853086.144,1415064.135,-8464576.972000001,882543.2785,136017.6528,1134833.287,1417.132613,12645793.59,-2178444.582,,13283034.07,1854564.37,1189922.913,Aceptado
2249855.098,24020591.9,,692347.2132,367023.9813,-7806982.32,14642514.03,,2944918.945,8418237.482,14352125.96,-701200.8206,58424372.37,29795954.17,15820373.69,21000034.84,Aceptado
1548192.755,,7660264.563999999,989548.1382,,-1328296.328,18369224.88,127555.5248,6400960.8270000005,1164979.803,7126375.694,-4428009.731000001,127710454.1,70443206.92,4206008.614,,Sospechoso
989829.9283,1540042.5219999999,2822981.973,233763.8337,,-131043.416,4632944.455,279539.7661,1798025.14,4197985.773,-5612495.44,-35037.97868,30915755.76,12486098.56,,6093464.746,Aceptado
90910.05202,1708050.888,17712582.02,20257.06817,12865.97401,8626537.746,,40566.96705,168304.6289,3896900.242,-11356653.95,-708616.8773,16451093.72,2859497.5289999996,9077403.486,11682488.47,Aceptado
157056.0972,812357.3132,7470771.2979999995,5198.742998,100141.8464,4430840.608,2269136.125,53439.3228,2241601.262,4349701.47,-2243330.069,-4003914.952,16303907.41,,,1314967.629,Aceptado
313738.2172,172775.5077,1301331.692,181208.4851,,1878391.802,1949414.989,112935.177,1422345.459,929846.4920000001,-7771693.181,-6173690.62,5082937.8780000005,65718214.64,544071.415,,Aceptado
